salary;age;elevel;car;zipcode;credit;brand
102868,7021;63;3;7;3;684,86;Belkin
137696,907148758;80;3;3;7;663,02; 
101817,71408755;58;2;20;3;608,29; 
70568,73052;36;3;17;4;676,92;Belkin
77778,809858564;27;2;3;3;567,77; 
81122,04245;22;2;6;1;692,53;Belkin
145926,2942;72;3;11;2;790,45;Belkin
75684,13151;67;3;6;7;607,11;Belkin
52142,90723;39;2;20;2;502,43;Elago
153379,268515165;61;3;11;1;683,46; 
36076,100269201;58;2;20;7;473,83; 
116740,334976562;73;2;10;7;774,31; 
115620,231194031;53;2;9;4;670,82; 
81969,84836;80;3;9;2;644,55;Belkin
88187,93804;61;2;10;0;608,07;Elago
52685,98532;56;3;1;0;590,9;Belkin
116507,9862;32;4;19;1;776,44;Elago
111718,6703;46;3;8;1;656,49;Belkin
53859,6977;33;2;4;8;515,31;Elago
108188,9401;67;3;13;6;609,48;Belkin
84932,16757;29;2;14;1;681,25;Belkin
120996,290210165;59;3;1;2;635,53; 
133731,7731;80;3;14;7;731,54;Belkin
111910,5831;32;2;2;0;652,39;Elago
89324,74492;73;2;5;6;678,5;Elago
133268,9835;60;3;6;5;686,55;Belkin
130854,429839418;41;4;9;0;623,13; 
147771,3641;61;4;2;3;740,33;Belkin
74871,4775784514;68;2;8;5;558,73; 
98628,33966;33;2;5;5;720,46;Elago
63167,79343;72;2;4;4;511,31;Elago
26577,68279;57;2;16;4;471,89;Elago
98144,65385;70;2;3;4;735,18;Elago
85196,45092;69;2;13;3;612,96;Belkin
80022,41313;68;2;14;8;563,77;Belkin
40863,94382;24;2;10;2;561,58;Elago
70192,7273;53;2;7;2;676,55;Elago
106688,4525;30;2;20;1;614,62;Elago
74272,1252;38;2;6;2;535,4;Belkin
40566,2991993145;59;1;8;6;507,38; 
94539,20665;48;2;12;7;704,05;Belkin
58909,51917;48;2;4;0;600,32;Elago
121089,290188842;27;3;9;4;606,06; 
59974,48903;68;2;6;6;656,51;Belkin
108137,9076;25;2;19;1;600,06;Elago
98296,0355;73;2;4;1;609,59;Belkin
110076,765541505;66;3;5;7;682,06; 
155111,397262764;64;4;11;3;796,32; 
70251,68358;68;2;3;4;583,53;Belkin
125037,885851284;26;2;3;0;669,1; 
28317,06799;68;1;18;8;578,84;Elago
90779,1702470948;64;3;20;6;570,61; 
128953,4093;76;3;13;7;809,3;Belkin
50844,0722009837;30;1;6;2;501,83; 
149326,4487;35;4;1;2;815,22;Elago
90722,79069;49;3;15;8;558,09;Belkin
141253,219392239;70;3;11;5;768,74; 
125822,3872;26;3;6;0;798,34;Elago
73934,13845;24;2;20;4;570,61;Elago
104236,7524;38;3;3;6;599,82;Elago
66265,05406;71;3;20;6;512,73;Belkin
55086,038;20;2;7;6;565,4;Belkin
100458,9387;67;2;14;1;638,61;Belkin
101827,727927848;62;2;20;2;721,41; 
54789,7414210795;69;2;8;0;618,23; 
37334,6448386913;43;2;19;5;495,75; 
80892,95189;58;2;16;4;548,64;Belkin
43065,48481;39;1;20;8;503,36;Elago
36397,2762;27;1;18;7;587,17;Belkin
143518,7189;34;4;17;6;724,09;Elago
66245,08597;23;1;7;8;557,5;Elago
50896,09481;26;2;7;4;657,51;Elago
84964,58598;50;2;2;0;704,67;Belkin
60784,21953;24;3;8;2;545,53;Elago
45650,9515149234;48;1;6;6;527,61; 
26837,81968;34;2;18;0;537,3;Elago
107912,5054;28;3;16;4;652,84;Elago
20257,50335;51;2;20;2;423,71;Elago
87255,76573;75;2;4;7;584,55;Elago
120746,69336176;34;3;13;4;679,84; 
88289,28072;25;2;15;6;636,83;Belkin
149549,663635122;43;3;11;7;774,69; 
58379,64397;62;1;18;3;588,34;Belkin
76441,29898;24;3;3;3;639,34;Elago
142752,7845;38;3;16;8;830,19;Elago
127585,108080246;33;4;1;4;696,72; 
131998,538726378;55;2;14;4;692,81; 
52110,63603;27;1;20;7;515,68;Elago
38831,28634;33;2;1;0;473,98;Elago
150656,757606584;48;4;11;8;736,21; 
151346,802587015;30;4;1;7;800,95; 
20000;80;2;18;0;494,4;Elago
70765,1072617776;69;1;12;3;657,75; 
61937,3453239479;22;3;20;7;630,76; 
79617,49621;70;2;18;5;653,22;Elago
98425,54753;52;3;14;5;746,25;Belkin
104734,8604;20;3;8;6;750,91;Elago
112379,263442903;50;2;14;3;624,83; 
105195,341882541;70;2;13;6;617,23; 
80798,43468;47;2;3;5;679,02;Belkin
71330,14713;24;2;4;8;618,08;Belkin
117608,680563606;51;3;20;1;731,45; 
146298,622386408;74;2;20;0;770,44; 
96021,39646;25;3;9;0;704,33;Belkin
40757,3799553339;29;2;7;5;570,31; 
77249,91453;55;2;13;5;589,02;Belkin
20000;68;1;15;2;535,01;Belkin
140924,8388;65;4;3;6;721,04;Belkin
112042,103491005;40;2;4;4;671,98; 
112456,3095;48;3;13;3;683,14;Belkin
100820,0127;70;3;4;6;742,89;Elago
133315,8025;70;3;8;1;739,06;Elago
109406,9797;64;3;10;0;708,01;Belkin
86620,12831;76;3;14;7;679,85;Elago
132766,9743;34;3;14;1;759,56;Elago
119890,915878398;23;2;17;7;619,2; 
94001,0399255982;42;3;9;3;590,05; 
41213,03623;30;2;12;1;579,22;Elago
113877,2196;48;3;17;8;686,05;Belkin
64424,4388140381;46;3;16;0;573,32; 
109915,3711;50;3;5;8;695,7;Belkin
127990,1083;20;3;13;1;662,48;Elago
78500,234739768;23;2;15;3;603,52; 
34761,11218;64;1;18;7;513,85;Elago
69861,26466;80;2;15;0;570,02;Belkin
78618,0755900406;44;2;12;1;689,71; 
136300,9659;32;3;3;2;646,25;Elago
98678,18202;32;2;13;1;685,22;Belkin
70538,5754782837;49;2;7;4;664,11; 
143631,3481;75;3;11;8;783,78;Belkin
103191,4249;60;3;3;4;725,78;Elago
34838,95572;55;2;20;6;534,33;Elago
150000;56;4;12;6;796,78;Elago
117143,210111582;40;2;1;6;708,46; 
78917,40307;20;2;6;5;654,77;Elago
150000;76;3;13;3;728,71;Belkin
114136,5826;79;3;14;3;611,38;Belkin
138542,456388059;39;3;4;6;817,83; 
88085,49438;53;3;7;4;601,87;Belkin
100569,7052;35;2;5;6;639,77;Elago
112828,159712476;23;3;9;5;738,76; 
44721,99907;37;2;5;6;632,21;Elago
76399,28685;45;3;8;8;632,9;Elago
27605,3757958423;20;2;15;7;579,85; 
51080,73439;31;2;1;5;605,25;Elago
95221,5227228448;69;2;6;7;683,03; 
36702,9652109536;78;2;20;2;501,32; 
50092,6388165212;53;2;17;0;578,86; 
42553,88514;52;2;7;0;578,43;Elago
55861,35097;54;2;4;5;547,56;Elago
35455,15123;74;2;20;5;500,86;Belkin
68550,86231;66;2;5;2;523,57;Belkin
35220,04364;50;2;15;1;485,92;Elago
60838,70906;66;3;20;8;516,7;Belkin
134860,646980336;32;3;13;6;664,43; 
143485,7097;47;4;1;3;752,18;Elago
131689,572162339;33;3;20;8;741,78; 
29271,2478779197;24;2;19;8;570,75; 
89961,17883;34;3;9;5;667,57;Belkin
39391,23984;28;2;7;2;621,46;Elago
139919,2862;33;4;1;2;649,45;Elago
38222,1553768486;33;2;4;4;582,79; 
56446,73746;20;2;8;4;609,61;Elago
150000;75;3;16;4;749,7;Belkin
47156,39362;80;1;12;0;581,19;Belkin
77523,35916;56;2;14;0;664,2;Belkin
63442,8855;22;2;10;0;639,05;Elago
37970,1796075089;73;2;8;3;523,65; 
147422,98726169;73;3;11;0;740,12; 
58993,50279;20;2;8;3;556,39;Elago
56834,68541;55;2;6;0;637,92;Elago
143180,0803;40;3;7;5;777,37;Elago
148558,4164;37;3;1;1;739,09;Elago
101542,31;62;3;14;8;636,71;Elago
108526;41;3;3;8;713,25;Belkin
125446,1859;47;4;1;4;705,78;Elago
135632,659799013;37;2;13;5;732,68; 
51488,93742;43;3;5;2;587,04;Elago
111459,4833;77;3;6;4;651,99;Belkin
83412,2968179252;26;2;3;6;612,14; 
98530,0420539062;36;3;19;1;617,97; 
133479,06408004;62;3;6;5;688,04; 
144077,9697;41;3;11;2;749,57;Elago
121215,4726;32;3;17;0;654,37;Elago
82281,54802;58;3;8;6;604,14;Belkin
105975,8888;45;3;12;6;599,4;Belkin
92689,21076;45;3;16;7;583,22;Belkin
138720,886974726;58;3;8;8;652,41; 
99947,58068;34;3;13;0;676,01;Belkin
97883,9152236173;58;2;3;6;643,58; 
56127,6937413892;39;2;17;1;521,3; 
154316,316025127;47;3;11;3;728,87; 
145216,7372;70;3;11;0;692,37;Elago
115905,0079;58;3;1;5;675,07;Belkin
89283,1882;21;2;16;6;703,93;Belkin
101250,0666;47;2;10;5;739,84;Belkin
96243,30732;28;3;16;5;720,78;Belkin
83933,3218879822;22;2;18;3;581,72; 
115773,151750982;57;3;12;5;661,91; 
47960,89611;57;1;18;2;624,17;Elago
107148,3825;42;3;13;0;667,84;Belkin
131050,2667;24;2;14;2;783,03;Elago
121449,3157;50;4;9;1;727,42;Belkin
33149,6237907358;76;2;15;6;505,84; 
150428,042312112;52;3;7;3;815,62; 
61209,81018;74;2;7;7;545,48;Belkin
124448,956;22;2;19;3;766,68;Elago
115761,492931438;29;3;20;0;616,56; 
72484,23063;28;3;20;5;696,9;Belkin
64071,24305;20;2;1;0;510,09;Belkin
119454,6445;66;4;2;6;788,78;Elago
104616,0633;41;3;4;8;665,69;Belkin
92127,80018;41;2;2;7;724,9;Belkin
112672,544546222;80;2;13;5;751,45; 
93716,4923052801;38;3;18;5;726,63; 
107465,7785;79;2;9;2;685,09;Belkin
26974,14621;69;1;18;1;525,03;Belkin
148225,8559;65;3;16;5;690,1;Belkin
68137,9086;50;3;17;1;595,59;Elago
117786,4408;30;2;9;0;701,65;Belkin
27113,58906;73;1;7;4;499,9;Belkin
37490,32724;43;2;7;7;530,06;Elago
142471,516966982;33;2;8;0;765,24; 
53303,1376184958;64;2;8;1;587,98; 
153896,648044504;74;3;11;5;788,41; 
138716,2882;67;3;3;4;676,06;Elago
37470,1771;79;2;7;7;607,18;Belkin
137098,701646928;41;4;7;7;712,31; 
126906,717784077;27;3;20;3;792,13; 
23970,76167;78;1;20;2;450,19;Elago
81131,8881436063;76;2;2;1;689,95; 
95515,6074038797;80;3;17;6;680,43; 
78335,67229;25;2;12;2;638,97;Elago
134266,768439441;61;4;6;2;696,8; 
77067,57763;51;2;10;1;687,41;Elago
99064,74563;55;3;16;6;646,97;Belkin
144427,0513;46;3;10;7;787,2;Elago
94724,28998;41;2;17;4;617,85;Belkin
60695,8681;56;3;8;5;519,63;Elago
29321,88485;75;2;10;3;561,73;Belkin
30848,55231;72;2;20;6;513,52;Belkin
117162,5333;58;4;1;4;753,81;Belkin
67160,15551;71;2;8;5;607,82;Belkin
50674,69282;37;2;4;3;542,43;Elago
54509,7997034613;56;2;19;0;517,9; 
143837,705638144;46;3;2;2;820,08; 
20000;63;1;7;0;505,13;Belkin
97133,71778;56;3;10;4;643,68;Belkin
154279,387862062;49;4;8;5;793,68; 
97614,0636945373;64;2;3;4;658,51; 
58468,26344;33;2;4;3;568,32;Elago
88875,4923397994;54;2;7;3;580,86; 
67556,57465;77;2;4;7;659,82;Belkin
29321,15946;20;2;15;6;612,41;Elago
111305,9323;79;3;13;6;733,77;Belkin
51259,8715329431;63;2;1;7;501,26; 
96531,99452;63;2;9;3;673,59;Belkin
37893,1370932765;45;2;20;6;638,73; 
97804,5226923417;31;2;16;3;717,54; 
105533,256;43;3;4;3;597,6;Belkin
85749,7735580203;74;2;14;7;602,12; 
122861,16543403;58;3;9;5;686,98; 
118019,9111;66;3;5;7;767,42;Elago
33165,75395;25;2;15;7;619,01;Elago
41326,34631293;44;2;1;0;590,85; 
31135,10648;46;2;10;0;540,08;Elago
125879,9263;50;2;10;2;667,66;Belkin
72599,69893;33;3;4;5;663,78;Belkin
127884,969140031;38;3;13;4;631,37; 
150371,730951285;35;4;14;7;690,05; 
138729,4511;69;2;1;6;687,91;Belkin
27572,84789;46;2;4;4;577,17;Elago
129776,402079222;53;3;14;2;668,82; 
72539,8928674769;73;3;3;6;527,15; 
149735,1894;45;3;1;6;829,42;Elago
39661,98974;32;2;20;5;522,35;Elago
33003,28258;20;1;15;4;520,67;Elago
114106,563774485;72;3;1;4;679,01; 
94851,51508;24;2;12;5;647,91;Belkin
136995,6393;30;3;5;1;741,25;Elago
116753,9995;61;2;13;2;761,28;Belkin
159871,489168248;32;3;1;8;769,23; 
104372,753615928;40;2;7;7;646,83; 
73812,99291;74;2;4;0;542,66;Belkin
50870,27645;23;2;16;2;541,45;Elago
126212,6028;80;3;19;0;684,28;Belkin
72776,66085;34;2;19;1;557,04;Belkin
29237,67709;27;2;15;6;615,23;Elago
150101,88723419;76;4;11;8;816,7; 
95624,08598;31;3;5;3;708,33;Belkin
132123,2197;58;3;12;8;714,28;Belkin
117037,191562275;58;2;8;0;758,35; 
119317,5973;62;3;8;3;679,13;Belkin
96084,55209;39;3;19;8;630,44;Belkin
32454,18561;61;1;15;6;546,46;Belkin
95115,7089188819;34;3;5;0;580,56; 
130036,6594;78;3;13;7;744,02;Belkin
129739,5254;20;3;14;4;657,69;Elago
143484,9055;72;3;4;6;674,21;Belkin
103821,6331;25;2;16;5;712,32;Elago
73798,02263;42;2;3;5;702,41;Belkin
110220,266016346;75;3;12;6;735,05; 
27648,3112420846;27;2;18;0;537,48; 
45013,71449;56;2;18;7;613,85;Belkin
84106,42648;71;2;12;8;682,98;Belkin
134444,3304;40;3;3;1;730,38;Elago
49347,33526;34;1;3;6;514,94;Belkin
77631,12558;69;2;16;8;706,38;Belkin
141523,082895369;65;3;11;8;734,69; 
78097,0840250665;35;3;4;2;680,73; 
99228,5719944158;62;2;20;3;724,03; 
34587,29317;22;2;20;4;509,75;Elago
103822,7565;51;3;17;7;735,67;Belkin
24687,697;42;2;12;6;603,31;Elago
75880,1875008365;49;3;8;4;548,85; 
148231,7397;37;4;1;5;781,25;Elago
45175,08584;29;2;20;8;526;Elago
78355,02413;63;2;2;2;615,05;Belkin
118702,60227481;47;2;7;2;658,68; 
28394,70793;68;2;15;3;472,36;Elago
78249,0731819026;34;2;12;8;594,32; 
94582,00635;77;2;9;4;667,57;Elago
107514,9674;31;3;9;8;732,31;Elago
93937,7311;54;2;19;6;663,26;Belkin
58772,4816496913;58;2;18;4;505,72; 
143541,42162239;76;3;11;8;740,23; 
93995,89544;34;2;8;2;730;Belkin
82071,85363;37;3;14;2;569,76;Elago
55586,89228;31;1;10;5;534,99;Elago
46413,3263215974;77;2;3;0;553,54; 
79821,98582;66;2;13;3;554,43;Elago
27017,23663;26;2;16;6;474,41;Elago
123982,5245;48;3;8;6;687,2;Belkin
138192,240002665;72;3;9;3;809,44; 
37643,75901;75;2;20;7;496,62;Belkin
55888,8640490394;80;2;4;4;621,38; 
116039,3695;28;3;12;2;667,5;Elago
122232,7689;41;2;3;8;696,56;Belkin
92990,07929;32;2;9;2;741,45;Belkin
129487,320061997;36;3;14;4;787,26; 
54516,13165;49;2;4;4;535,24;Elago
47140,43008;30;1;20;3;493,83;Elago
143820,9877;33;4;11;7;748,27;Elago
100444,857850691;65;3;3;1;618,77; 
84320,4491992907;67;2;10;2;670,95; 
57546,5276007631;39;3;8;2;660,06; 
79709,96449;67;2;16;8;708,54;Belkin
113351,929;80;3;13;7;768,51;Belkin
91591,273060864;74;3;17;6;597,56; 
147341,8028;42;3;6;0;688,12;Elago
28883,55132;53;2;18;4;472,28;Elago
134258,3642;23;3;2;8;798,04;Elago
34195,95595;38;1;20;3;593,21;Elago
79906,9017;77;2;15;5;669,9;Belkin
135460,4402;68;3;5;8;756,88;Belkin
48480,18413;22;2;20;5;518,18;Elago
81842,6985;48;3;15;6;608,75;Belkin
122649,253932188;78;2;14;5;787,06; 
32115,80542;35;1;15;2;452,78;Elago
26393,6841;31;2;15;6;591,14;Elago
142437,2244;69;3;5;0;716,34;Belkin
23415,42559;69;2;7;5;491,37;Elago
46112,48149;49;2;3;5;531,19;Elago
70955,88401;63;3;7;3;603,71;Belkin
20000;40;2;20;3;514,78;Elago
134880,7715;79;3;12;5;675,99;Elago
38706,15472;80;1;10;7;514,65;Belkin
43650,34762;30;1;3;0;512,91;Elago
131792,3825;55;3;2;1;728,53;Elago
146853,771479651;29;3;11;0;831,09; 
51410,89278;65;2;3;4;608,12;Belkin
115234,598475306;62;2;3;5;769,37; 
125058,2167;39;4;13;7;637,89;Belkin
54822,54741;42;1;20;1;497,09;Elago
65696,19832;79;1;3;0;601,24;Belkin
139824,6238;26;3;4;2;798,12;Elago
67715,02005;38;3;20;8;671,5;Belkin
68621,4517174845;59;2;3;2;556,8; 
77069,90614;33;3;18;2;594,98;Belkin
52894,51486;33;3;20;0;505,63;Elago
149025,2056;22;3;5;2;728,5;Elago
70993,82718;55;1;7;3;590,29;Elago
50756,89422;62;2;10;8;633,49;Belkin
46419,72191;26;2;1;6;564,9;Belkin
114678,5585;67;2;20;6;611,82;Elago
49102,5454615795;52;3;8;1;564,59; 
136060,6514;77;4;10;6;768,32;Belkin
56763,33932;26;2;19;4;551,56;Elago
49840,35774;22;2;19;6;602,91;Elago
126186,639322322;77;2;19;5;669,37; 
94928,85818;20;2;19;8;686,6;Elago
34827,2892664913;37;2;18;4;518,63; 
90565,3674;31;3;19;8;573,06;Belkin
113899,1329;69;3;5;0;715,99;Elago
129071,1088;32;4;13;1;645,63;Belkin
129378,6676;45;3;1;7;636,91;Elago
120799,931251329;36;2;10;2;774,42; 
156179,249333342;20;4;1;1;686,54; 
126337,3942;38;2;19;7;796,23;Elago
76916,2662043549;69;2;12;7;557,3; 
23614,73194;48;1;20;5;442,4;Elago
92175,94187;37;2;19;3;735,6;Belkin
65149,72475;57;3;20;7;575,6;Belkin
110830,9248;43;2;7;6;645,27;Belkin
127725,4728;68;3;14;4;721,04;Elago
30284,09299;22;2;8;7;543,98;Elago
131347,7386;54;4;7;5;806,05;Elago
130818,3193;44;3;17;1;662,59;Elago
78037,8847;57;3;10;1;629,87;Belkin
39803,5335167845;64;1;7;4;619,91; 
124716,4367;43;3;5;7;778,86;Elago
21111,08983;51;1;6;6;581,26;Elago
130167,2988;62;4;12;3;756,62;Elago
75333,5932121381;61;3;19;1;676,32; 
92997,69815;58;2;8;0;704,96;Belkin
78533,13479;61;3;7;2;553,97;Belkin
26777,5550969303;68;2;18;8;550,92; 
152299,40515079;62;3;11;7;667,77; 
133502,7806;70;4;3;0;668,43;Belkin
55318,5496693236;75;2;15;0;661,89; 
63183,36632;24;1;8;5;597,81;Elago
86355,5398357094;40;3;16;6;550,43; 
52835,15074;57;2;6;8;659,97;Elago
71442,07022;74;3;8;0;644,53;Belkin
142512,3429;80;3;20;0;795,07;Elago
89459,47656;25;2;13;3;703,54;Elago
97093,27534;53;3;4;7;668;Belkin
55425,99674;64;1;3;1;552,2;Belkin
98831,9096270963;43;2;16;6;682,88; 
109595,3646;52;2;19;5;633,27;Belkin
62712,81344;59;1;8;4;650,85;Elago
65671,95252;28;3;1;7;609,94;Belkin
85151,8800686283;53;2;15;1;638,65; 
132468,951800329;37;3;5;5;685,07; 
37470,55903;78;1;10;8;596,46;Belkin
95574,06751;72;3;10;4;588,84;Belkin
125634,7184;25;3;6;6;780,51;Elago
54648,64863;32;2;10;3;593,89;Belkin
48295,8952037382;70;2;19;8;488,26; 
128849,970049049;24;4;1;4;716,8; 
52322,4038;34;2;10;7;602,96;Elago
81636,4939;37;2;20;5;649,03;Belkin
106127,6563;59;2;8;3;601,18;Belkin
106753,3334;63;2;1;6;743,1;Belkin
21536,63117;47;1;20;1;518,41;Elago
77855,71951;77;2;15;2;533,69;Elago
52402,84727;31;3;8;3;651,1;Belkin
60944,7014930036;55;2;7;0;541,51; 
81345,82168;55;3;3;1;582,11;Belkin
92746,3141725609;21;3;8;0;632,52; 
125343,8945;21;2;10;7;656,79;Elago
20000;32;1;10;8;574,91;Elago
62427,7943394464;22;1;18;5;515,18; 
106992,726;69;2;14;4;635,52;Belkin
58387,0908;37;2;10;3;666,69;Elago
84757,945447137;61;2;9;3;561,72; 
43836,26856;52;1;4;0;541,91;Elago
152594,776813271;64;4;14;8;706,98; 
150000;49;4;1;6;839,69;Elago
33402,51314;64;2;15;8;530,21;Belkin
74272,3023816257;26;2;4;6;576,57; 
90512,8772151408;37;2;14;0;629,5; 
137047,7626;24;3;3;8;780,35;Elago
29151,464151578;75;2;15;8;495,74; 
107690,9173;51;3;8;1;611,06;Belkin
151198,073742478;20;3;10;5;825,12; 
132347,5865;37;2;12;4;679,87;Elago
63091,71883;51;1;12;8;598,97;Elago
67130,49174;39;2;5;7;597,92;Belkin
71161,18136;48;2;8;5;665,83;Elago
140275,9457;80;2;10;2;769,68;Elago
49543,74861;68;1;20;7;483,43;Belkin
30655,3420678667;70;2;18;3;457,62; 
74319,3571659426;23;1;17;2;537,78; 
114346,039730912;30;3;9;4;642,15; 
41358,23175;23;2;3;7;582,69;Belkin
44715,3128414665;72;1;8;4;635,2; 
116638,3356;22;4;1;2;704,02;Elago
117996,0549;51;2;4;2;615,79;Belkin
96591,09454;63;2;19;3;743,04;Belkin
104513,4518;57;2;2;0;587,65;Belkin
65621,30954;75;1;6;0;598,73;Belkin
84735,72365;76;2;4;1;545,35;Elago
139350,552888618;74;4;13;3;715,58; 
145329,272579331;37;2;2;2;732,93; 
50388,49414;41;1;3;5;646,61;Elago
146763,6328;34;3;11;0;722,92;Elago
133196,9164;59;2;14;3;808,1;Belkin
93732,03462;30;2;20;3;713,22;Belkin
36987,5510605842;34;1;20;2;459,05; 
118278,214843569;60;2;13;4;652,93; 
153411,316500285;20;2;11;5;669,08; 
139397,1095;39;2;13;6;680,56;Elago
79928,186068993;31;2;17;8;580,38; 
67522,12219739;38;2;8;1;520,03; 
40521,23901;35;1;6;1;467,05;Elago
116840,815;54;4;16;8;758,47;Belkin
32045,27552;41;2;18;7;512,81;Elago
78199,49522;46;2;7;1;603,51;Belkin
89166,8870991362;60;2;9;2;701,2; 
106094,73214038;29;2;8;2;609,83; 
32979,78812;54;2;15;8;476,63;Elago
69170,964;79;2;15;1;647,03;Belkin
42363,1065235878;66;2;3;6;614,5; 
60430,07719;55;2;16;6;624,78;Elago
89483,20485;48;3;2;0;609,43;Elago
89632,02699;78;2;5;0;560,9;Belkin
61784,70847;78;2;7;0;648,38;Elago
61786,79653;50;1;12;6;601,19;Elago
140589,2649;67;4;5;5;765,23;Elago
90146,06857;64;2;12;7;628,75;Belkin
113031,068;68;2;8;8;741,23;Belkin
36699,9162496487;69;2;1;8;589,85; 
126912,1598;20;3;3;4;745,8;Elago
112794,020498332;29;2;13;6;663,5; 
97742,36859;50;2;5;7;664,59;Belkin
98441,001697367;76;2;2;3;609,46; 
100602,7175;73;3;6;6;707,6;Elago
54110,66587;27;2;5;3;627,5;Elago
100791,870327539;50;3;14;8;730,62; 
110882,1731;80;2;3;5;602,77;Belkin
35576,6662950193;22;2;1;0;516,06; 
25607,30273;68;1;12;5;530,6;Belkin
114083,443112021;76;3;13;5;620,16; 
124334,7695;33;3;8;7;722,31;Elago
56404,80688;80;2;1;3;631,84;Belkin
124501,987984868;80;3;3;0;778,19; 
148225,751571813;44;4;11;7;796,7; 
114634,7007;57;3;5;0;622,67;Belkin
108151,3339;41;3;13;7;688,15;Belkin
142331,861;80;3;11;7;790,73;Belkin
46472,46002;26;2;15;3;507,37;Elago
124792,0688;32;4;8;8;696,19;Elago
103212,3669;58;3;13;7;733,27;Belkin
134213,083106507;47;3;20;5;706,4; 
85247,96192;58;2;3;6;641,4;Belkin
136940,9061;69;3;13;6;752,99;Elago
35152,8187;67;2;12;5;475,86;Elago
64468,29011;61;2;3;7;676,31;Belkin
122134,6915;80;3;13;3;663,34;Elago
62246,68916;25;2;15;8;602,56;Elago
41769,34739;55;2;20;3;502,78;Elago
128111,04055371;79;3;8;4;782,34; 
137327,0315;60;3;14;6;779,8;Elago
109285,4206;38;3;5;7;624,59;Elago
125953,805791272;50;3;3;7;721,5; 
81841,9311;71;3;18;4;645,68;Belkin
47497,6311405993;55;1;15;2;532,2; 
98520,95033;56;2;14;7;605,92;Belkin
143773,5183;33;4;1;0;817,82;Elago
64203,70811;37;2;15;6;674,62;Belkin
52003,86725;76;1;8;1;627,1;Belkin
20000;21;1;18;3;575,48;Elago
99691,2112537635;39;2;13;7;709,17; 
123488,733535968;78;3;2;6;646,78; 
151863,463257022;36;3;11;4;701,82; 
45142,3958388711;31;1;17;2;540,47; 
59742,60873;25;1;17;5;657,12;Elago
72097,68676;36;3;20;7;587,75;Belkin
101365,4951;28;3;3;7;681,39;Elago
150308,121985367;41;3;11;3;755,45; 
113236,1157;40;2;8;1;744,73;Elago
49801,66269;33;2;12;4;620,65;Belkin
50876,06543;34;1;3;4;559,71;Elago
34888,86355;42;2;18;7;508,1;Elago
54030,56799;77;2;5;6;594,45;Elago
135050,2926;54;4;12;1;764,47;Elago
43300,56611;25;1;7;1;540,62;Elago
134370,7116;67;3;5;5;799,18;Elago
43051,4596924656;59;1;20;3;501,35; 
44743,19526;77;2;8;5;501,83;Belkin
74862,2966;60;3;19;5;703,98;Belkin
70405,46907;34;2;1;0;556,59;Belkin
72484,8503;26;3;8;3;636,52;Elago
47535,6113163726;58;2;7;5;561,31; 
83742,0594713453;64;2;15;3;627,78; 
146200,7496;34;3;11;3;707,68;Elago
81240,6205990937;46;2;2;2;555,09; 
84546,2235134017;43;2;16;7;542,84; 
116930,9179;33;2;7;8;625,22;Elago
63922,48979;34;3;3;3;646,67;Belkin
78712,18762;72;2;3;0;672,22;Elago
152053,241539302;28;4;11;4;681,05; 
132530,6515;25;3;5;4;688,16;Elago
123636,401783587;57;3;19;5;774,09; 
123877,0592;69;2;6;3;641,05;Elago
122961,684029783;28;4;8;5;753,92; 
81215,68932;64;3;9;3;600,63;Elago
36711,49575;48;2;8;3;565,04;Elago
30776,2659913522;24;2;10;4;499,55; 
63290,52695838;43;2;3;5;680,87; 
79365,4412346055;76;2;17;2;615,92; 
67948,0732068154;76;2;18;7;576,55; 
96044,5822;54;3;5;1;705,16;Belkin
106221,832719134;71;3;13;5;601,7; 
149322,6359;73;3;11;0;679,37;Elago
143455,0533;26;4;2;2;674,6;Elago
148424,3766;29;4;11;0;775,04;Elago
32249,08054;26;2;4;7;557,09;Elago
135262,1029;29;3;16;4;743,26;Elago
133292,6651;25;3;13;8;734,91;Elago
131218,3936;52;3;13;6;680,8;Elago
82457,10299;56;2;19;4;544,4;Belkin
102546,2424;70;2;17;0;684,25;Elago
120631,19;77;2;14;1;697,71;Elago
30781,07274;58;2;20;5;443,56;Belkin
76649,99849;70;3;15;2;652,76;Belkin
46202,25297;26;2;12;1;526,96;Elago
141520,409714919;50;3;11;2;699,93; 
115423,508;43;2;3;6;747,36;Belkin
79456,27515;46;2;20;4;662,89;Belkin
134274,133792168;40;3;3;4;698,05; 
38940,3479;46;1;7;6;518,4;Elago
90760,60077;72;3;14;1;575,08;Belkin
61770,5206637957;49;2;6;8;556,87; 
150000;76;3;11;7;693,82;Belkin
133949,5069;68;3;7;3;710,78;Belkin
78667,5289977123;47;2;18;0;567,35; 
85550,09673;55;2;3;8;693,57;Belkin
138142,7203;21;3;17;1;814,81;Elago
120762,8232;57;2;9;2;671,76;Belkin
124863,379098127;59;4;1;1;730,36; 
85232,4741922599;79;2;1;7;665,99; 
32085,56084;49;2;15;7;575,65;Elago
53063,69404;60;2;20;3;502,77;Belkin
78853,91095;64;2;6;5;564,53;Belkin
59435,3689713833;34;3;8;7;597,76; 
136815,7039;49;2;2;1;687,75;Elago
29759,47189;47;1;8;3;599,22;Elago
75566,13269;27;2;3;2;584,39;Elago
96849,3534132872;75;2;14;7;592,46; 
128904,911788824;69;3;19;8;730,96; 
31590,4853869053;63;2;7;3;591,35; 
